component,mr_group,intercept,slack,slope_basis
crops,produce:maize_irrigated:region0045_c2,-0.948361,0,
crops,produce:maize_irrigated:region0045_c3,-1.01628,0,
crops,produce:maize_irrigated:region0047_c0,-1.86442,0,
crops,produce:maize_irrigated:region0047_c1,-1.73979,0,
crops,produce:maize_irrigated:region0047_c2,-1.80262,0,
crops,produce:maize_irrigated:region0047_c3,-1.42937,0,
crops,produce:maize_irrigated:region0050_c0,-1.78125,0,
crops,produce:maize_irrigated:region0056_c0,-1.37778,0,
crops,produce:maize_irrigated:region0056_c1,-1.18553,0,
crops,produce:maize_irrigated:region0056_c2,-1.18748,0,
crops,produce:maize_irrigated:region0056_c3,-1.12678,0,
crops,produce:maize_irrigated:region0059_c0,-1.31519,0,
crops,produce:maize_irrigated:region0059_c1,-1.21439,0,
crops,produce:maize_irrigated:region0059_c2,-1.17493,0,
crops,produce:maize_irrigated:region0059_c3,-1.09478,0,
crops,produce:maize_irrigated:region0060_c0,-1.35845,0,
crops,produce:maize_irrigated:region0060_c1,-1.26306,0,
crops,produce:maize_irrigated:region0061_c0,-1.14003,0,
crops,produce:maize_irrigated:region0061_c1,-1.20587,0,
crops,produce:maize_irrigated:region0061_c2,-1.22311,0,
crops,produce:maize_irrigated:region0061_c3,-1.13885,0,
crops,produce:maize_irrigated:region0063_c0,-1.37327,0,
crops,produce:maize_irrigated:region0063_c1,-1.37046,0,
crops,produce:maize_irrigated:region0063_c2,-1.34187,0,
crops,produce:maize_irrigated:region0066_c1,-1.11325,0,
crops,produce:maize_irrigated:region0067_c0,-1.86389,0,
crops,produce:maize_irrigated:region0067_c1,-1.77785,0,
crops,produce:maize_irrigated:region0067_c2,-1.73706,0,
crops,produce:maize_irrigated:region0067_c3,-1.71431,0,
crops,produce:maize_irrigated:region0070_c1,-1.54663,0,
crops,produce:maize_irrigated:region0072_c0,-1.83536,0,
crops,produce:maize_irrigated:region0072_c1,-1.51579,0,
crops,produce:maize_irrigated:region0072_c2,-1.37153,0,
crops,produce:maize_irrigated:region0072_c3,-1.15701,0,
crops,produce:maize_irrigated:region0073_c0,-100,0,
crops,produce:maize_irrigated:region0073_c1,-1.10798,0,
crops,produce:maize_irrigated:region0073_c2,-0.981951,0,
crops,produce:maize_irrigated:region0073_c3,-0.862759,0,
crops,produce:maize_irrigated:region0074_c0,-1.47284,0,
crops,produce:maize_irrigated:region0074_c1,-1.41079,0,
crops,produce:maize_irrigated:region0074_c2,-1.28385,0,
crops,produce:maize_irrigated:region0074_c3,-1.1833,0,
crops,produce:maize_irrigated:region0076_c0,-0.800885,0,
crops,produce:maize_irrigated:region0076_c1,-0.691687,0,
crops,produce:maize_irrigated:region0076_c2,-0.681942,0,
crops,produce:maize_irrigated:region0076_c3,-0.685277,0,
crops,produce:maize_irrigated:region0079_c0,-0.598409,0,
crops,produce:maize_irrigated:region0079_c1,-0.521092,0,
crops,produce:maize_irrigated:region0079_c2,-0.431857,0,
crops,produce:maize_irrigated:region0079_c3,-0.393239,0,
crops,produce:maize_irrigated:region0080_c0,-0.747204,0,
crops,produce:maize_irrigated:region0080_c1,-0.777532,0,
crops,produce:maize_irrigated:region0080_c2,-0.707326,0,
crops,produce:maize_irrigated:region0080_c3,-0.657038,0,
crops,produce:maize_irrigated:region0082_c0,-0.724844,0,
crops,produce:maize_irrigated:region0082_c1,-0.712868,0,
crops,produce:maize_irrigated:region0082_c2,-0.653235,0,
crops,produce:maize_irrigated:region0082_c3,-0.655466,0,
crops,produce:maize_irrigated:region0083_c3,-1.09986,0,
crops,produce:maize_irrigated:region0084_c2,-1.25944,0,
crops,produce:maize_irrigated:region0084_c3,-1.26501,0,
crops,produce:maize_irrigated:region0085_c0,-21.9789,0,
crops,produce:maize_irrigated:region0085_c3,37.9164,0,
crops,produce:maize_irrigated:region0088_c0,58.7513,0,
crops,produce:maize_irrigated:region0088_c1,-30.6429,0,
crops,produce:maize_irrigated:region0088_c3,-30.5558,0,
crops,produce:maize_irrigated:region0089_c0,54.1094,0,
crops,produce:maize_irrigated:region0089_c3,46.7173,0,
crops,produce:maize_irrigated:region0091_c0,-0.703766,0,
crops,produce:maize_irrigated:region0091_c1,-68.2528,0,
crops,produce:maize_irrigated:region0091_c2,-0.658137,0,
crops,produce:maize_irrigated:region0091_c3,-0.623959,0,
crops,produce:maize_irrigated:region0092_c0,-0.71485,0,
crops,produce:maize_irrigated:region0092_c1,-100,0,
crops,produce:maize_irrigated:region0092_c2,-100,0,
crops,produce:maize_irrigated:region0092_c3,-0.671847,0,
crops,produce:maize_irrigated:region0093_c0,-0.558548,0,
crops,produce:maize_irrigated:region0093_c1,-0.550408,0,
crops,produce:maize_irrigated:region0093_c2,-0.553161,0,
crops,produce:maize_irrigated:region0093_c3,-0.515556,0,
crops,produce:maize_irrigated:region0094_c0,-65.9669,0,
crops,produce:maize_irrigated:region0094_c1,-0.540738,0,
crops,produce:maize_irrigated:region0094_c2,-0.530427,0,
crops,produce:maize_irrigated:region0094_c3,-0.510064,0,
crops,produce:maize_irrigated:region0095_c0,-0.716894,0,
crops,produce:maize_irrigated:region0095_c1,-100,0,
crops,produce:maize_irrigated:region0095_c2,-0.691116,0,
crops,produce:maize_irrigated:region0095_c3,-0.649292,0,
crops,produce:maize_irrigated:region0096_c0,-0.649091,0,
crops,produce:maize_irrigated:region0096_c1,-0.613167,0,
crops,produce:maize_irrigated:region0096_c2,-0.586053,0,
crops,produce:maize_irrigated:region0096_c3,-0.552097,0,
crops,produce:maize_irrigated:region0097_c0,-100,0,
crops,produce:maize_irrigated:region0097_c1,-0.72931,0,
crops,produce:maize_irrigated:region0097_c2,-0.718851,0,
crops,produce:maize_irrigated:region0097_c3,-0.651852,0,
crops,produce:maize_irrigated:region0098_c0,-0.673509,0,
crops,produce:maize_irrigated:region0098_c1,-0.664545,0,
crops,produce:maize_irrigated:region0098_c2,-0.687353,0,
crops,produce:maize_irrigated:region0098_c3,-66.7876,0,
crops,produce:maize_irrigated:region0099_c0,-100,0,
crops,produce:maize_irrigated:region0099_c1,-0.669747,0,
crops,produce:maize_irrigated:region0099_c2,-0.661175,0,
crops,produce:maize_irrigated:region0099_c3,-0.645891,0,
crops,produce:maize_irrigated:region0100_c0,-0.580268,0,
crops,produce:maize_irrigated:region0100_c1,-0.537244,0,
crops,produce:maize_irrigated:region0100_c2,-0.540781,0,
crops,produce:maize_irrigated:region0100_c3,-0.506075,0,
crops,produce:maize_irrigated:region0101_c0,-0.59614,0,
crops,produce:maize_irrigated:region0101_c1,-0.544154,0,
crops,produce:maize_irrigated:region0101_c2,-0.552093,0,
crops,produce:maize_irrigated:region0101_c3,-0.571074,0,
crops,produce:maize_irrigated:region0102_c0,-0.596467,0,
crops,produce:maize_irrigated:region0102_c1,-0.547975,0,
crops,produce:maize_irrigated:region0102_c2,-0.531641,0,
crops,produce:maize_irrigated:region0102_c3,-0.509359,0,
crops,produce:maize_irrigated:region0103_c0,-0.714099,0,
crops,produce:maize_irrigated:region0103_c1,-0.716566,0,
crops,produce:maize_irrigated:region0103_c2,-67.3443,0,
crops,produce:maize_irrigated:region0103_c3,-0.638747,0,
crops,produce:maize_irrigated:region0104_c0,-100,0,
crops,produce:maize_irrigated:region0104_c1,-89.5024,0,
crops,produce:maize_irrigated:region0104_c2,-69.7567,0,
crops,produce:maize_irrigated:region0104_c3,-100,0,
crops,produce:maize_irrigated:region0105_c0,-100,0,
crops,produce:maize_irrigated:region0105_c1,-100,0,
crops,produce:maize_irrigated:region0105_c2,-100,0,
crops,produce:maize_irrigated:region0105_c3,-0.691401,0,
crops,produce:maize_irrigated:region0106_c0,-0.717441,0,
crops,produce:maize_irrigated:region0106_c1,-68.0683,0,
crops,produce:maize_irrigated:region0106_c2,-0.653847,0,
crops,produce:maize_irrigated:region0106_c3,-0.634927,0,
crops,produce:maize_irrigated:region0107_c0,-100,0,
crops,produce:maize_irrigated:region0107_c1,-100,0,
crops,produce:maize_irrigated:region0107_c3,-0.718928,0,
crops,produce:maize_irrigated:region0108_c0,-0.677123,0,
crops,produce:maize_irrigated:region0108_c1,-0.637864,0,
crops,produce:maize_irrigated:region0108_c2,-0.638854,0,
crops,produce:maize_irrigated:region0108_c3,-0.63723,0,
crops,produce:maize_irrigated:region0109_c0,-100,0,
crops,produce:maize_irrigated:region0109_c1,-100,0,
crops,produce:maize_irrigated:region0109_c2,-100,0,
crops,produce:maize_irrigated:region0109_c3,-100,0,
crops,produce:maize_irrigated:region0110_c0,-0.736699,0,
crops,produce:maize_irrigated:region0110_c1,-0.731667,0,
crops,produce:maize_irrigated:region0110_c2,-0.73956,0,
crops,produce:maize_irrigated:region0110_c3,-0.683398,0,
crops,produce:maize_irrigated:region0112_c0,-0.509763,0,
crops,produce:maize_irrigated:region0112_c1,-0.472348,0,
crops,produce:maize_irrigated:region0112_c2,-0.448527,0,
crops,produce:maize_irrigated:region0112_c3,-0.430106,0,
crops,produce:maize_irrigated:region0113_c0,-100,0,
crops,produce:maize_irrigated:region0113_c1,-0.466575,0,
crops,produce:maize_irrigated:region0113_c2,-0.425099,0,
crops,produce:maize_irrigated:region0113_c3,-0.420507,0,
crops,produce:maize_irrigated:region0114_c0,-100,0,
crops,produce:maize_irrigated:region0114_c1,-100,0,
crops,produce:maize_irrigated:region0114_c2,-0.694096,0,
crops,produce:maize_irrigated:region0114_c3,-0.64679,0,
crops,produce:maize_irrigated:region0115_c0,-0.711398,0,
crops,produce:maize_irrigated:region0115_c1,-0.696491,0,
crops,produce:maize_irrigated:region0115_c2,-0.666422,0,
crops,produce:maize_irrigated:region0115_c3,-66.4389,0,
crops,produce:maize_irrigated:region0116_c0,-100,0,
crops,produce:maize_irrigated:region0117_c0,-100,0,
crops,produce:maize_irrigated:region0119_c2,-100,0,
crops,produce:maize_irrigated:region0121_c0,-100,0,
crops,produce:maize_irrigated:region0122_c0,-100,0,
crops,produce:maize_irrigated:region0122_c1,-100,0,
crops,produce:maize_irrigated:region0122_c2,-100,0,
crops,produce:maize_irrigated:region0122_c3,-100,0,
crops,produce:maize_irrigated:region0125_c0,-100,0,
crops,produce:maize_irrigated:region0125_c1,-0.600039,0,
crops,produce:maize_irrigated:region0125_c2,-0.57566,0,
crops,produce:maize_irrigated:region0125_c3,-0.534291,0,
crops,produce:maize_irrigated:region0126_c0,-67.502,0,
crops,produce:maize_irrigated:region0126_c1,-0.672733,0,
crops,produce:maize_irrigated:region0126_c2,-0.613806,0,
crops,produce:maize_irrigated:region0126_c3,-0.576874,0,
crops,produce:maize_irrigated:region0127_c0,-0.68591,0,
crops,produce:maize_irrigated:region0127_c1,-0.662438,0,
crops,produce:maize_irrigated:region0127_c2,-0.62309,0,
crops,produce:maize_irrigated:region0127_c3,-0.589317,0,
crops,produce:maize_irrigated:region0128_c0,-0.666535,0,
crops,produce:maize_irrigated:region0128_c1,-0.653746,0,
crops,produce:maize_irrigated:region0128_c2,-0.577733,0,
crops,produce:maize_irrigated:region0128_c3,-0.544191,0,
crops,produce:maize_irrigated:region0129_c0,-0.5499,0,
crops,produce:maize_irrigated:region0129_c1,-0.513721,0,
crops,produce:maize_irrigated:region0129_c2,-0.504107,0,
crops,produce:maize_irrigated:region0129_c3,-0.496429,0,
crops,produce:maize_irrigated:region0130_c0,-100,0,
crops,produce:maize_irrigated:region0130_c1,-0.708899,0,
crops,produce:maize_irrigated:region0130_c2,-100,0,
crops,produce:maize_irrigated:region0131_c0,-0.770025,0,
crops,produce:maize_irrigated:region0131_c1,-0.764167,0,
crops,produce:maize_irrigated:region0131_c2,-0.686699,0,
crops,produce:maize_irrigated:region0131_c3,-0.67061,0,
crops,produce:maize_irrigated:region0132_c0,-0.635867,0,
crops,produce:maize_irrigated:region0132_c1,-0.556783,0,
crops,produce:maize_irrigated:region0132_c2,-0.537182,0,
crops,produce:maize_irrigated:region0132_c3,-0.522325,0,
crops,produce:maize_irrigated:region0133_c0,-0.716703,0,
crops,produce:maize_irrigated:region0133_c1,-0.699293,0,
crops,produce:maize_irrigated:region0133_c2,-0.65074,0,
crops,produce:maize_irrigated:region0133_c3,-0.647032,0,
crops,produce:maize_irrigated:region0134_c0,-0.729144,0,
crops,produce:maize_irrigated:region0134_c1,-0.707479,0,
crops,produce:maize_irrigated:region0134_c2,-0.712301,0,
crops,produce:maize_irrigated:region0134_c3,-0.69612,0,
crops,produce:maize_irrigated:region0135_c0,-0.705273,0,
crops,produce:maize_irrigated:region0135_c1,-0.671924,0,
crops,produce:maize_irrigated:region0136_c0,-0.709534,0,
crops,produce:maize_irrigated:region0136_c1,-0.646929,0,
crops,produce:maize_irrigated:region0136_c2,-0.601673,0,
crops,produce:maize_irrigated:region0136_c3,-0.595914,0,
crops,produce:maize_irrigated:region0137_c0,-100,0,
crops,produce:maize_irrigated:region0137_c1,-100,0,
crops,produce:maize_irrigated:region0137_c2,-100,0,
crops,produce:maize_irrigated:region0137_c3,-100,0,
crops,produce:maize_irrigated:region0138_c0,-0.641194,0,
crops,produce:maize_irrigated:region0138_c1,-0.583086,0,
crops,produce:maize_irrigated:region0138_c2,-0.568218,0,
crops,produce:maize_irrigated:region0138_c3,-0.545709,0,
crops,produce:maize_irrigated:region0139_c0,-0.807253,0,
crops,produce:maize_irrigated:region0139_c2,-0.796138,0,
crops,produce:maize_irrigated:region0141_c0,-100,0,
crops,produce:maize_irrigated:region0141_c1,23.2011,0,
crops,produce:maize_irrigated:region0141_c2,23.107,0,
crops,produce:maize_irrigated:region0141_c3,25.7944,0,
crops,produce:maize_irrigated:region0144_c3,-1.3323,0,
crops,produce:maize_irrigated:region0204_c0,-100,0,
crops,produce:maize_irrigated:region0204_c1,-2.21506,0,
crops,produce:maize_irrigated:region0204_c2,-2.0181,0,
crops,produce:maize_irrigated:region0204_c3,-1.97343,0,
crops,produce:maize_irrigated:region0205_c2,31.9297,0,
crops,produce:maize_irrigated:region0205_c3,43.7923,0,
crops,produce:maize_irrigated:region0206_c2,-100,0,
crops,produce:maize_irrigated:region0206_c3,19.3401,0,
crops,produce:maize_irrigated:region0207_c0,32.0712,0,
crops,produce:maize_irrigated:region0207_c1,46.242,0,
crops,produce:maize_irrigated:region0207_c2,48.9264,0,
crops,produce:maize_irrigated:region0207_c3,49.7748,0,
crops,produce:maize_irrigated:region0208_c0,-100,0,
crops,produce:maize_irrigated:region0208_c1,22.9572,0,
crops,produce:maize_irrigated:region0208_c2,30.5785,0,
crops,produce:maize_irrigated:region0208_c3,39.2425,0,
crops,produce:maize_irrigated:region0209_c0,-1.82465,0,
crops,produce:maize_irrigated:region0209_c1,-1.82353,0,
crops,produce:maize_irrigated:region0209_c2,-1.81804,0,
crops,produce:maize_irrigated:region0209_c3,-1.80479,0,
crops,produce:maize_irrigated:region0210_c0,-1.85212,0,
crops,produce:maize_irrigated:region0210_c1,-1.83094,0,
crops,produce:maize_irrigated:region0210_c2,-1.8235,0,
crops,produce:maize_irrigated:region0210_c3,-1.81814,0,
crops,produce:maize_irrigated:region0211_c0,-1.92994,0,
crops,produce:maize_irrigated:region0211_c1,-1.87753,0,
crops,produce:maize_irrigated:region0211_c2,-1.86283,0,
crops,produce:maize_irrigated:region0211_c3,-1.84777,0,
crops,produce:maize_irrigated:region0212_c0,-1.85577,0,
crops,produce:maize_irrigated:region0212_c1,-1.86402,0,
crops,produce:maize_irrigated:region0212_c2,-1.83896,0,
crops,produce:maize_irrigated:region0212_c3,-1.83357,0,
crops,produce:maize_irrigated:region0213_c0,-2.23867,0,
crops,produce:maize_irrigated:region0213_c1,-2.15256,0,
crops,produce:maize_irrigated:region0213_c2,-2.06897,0,
crops,produce:maize_irrigated:region0213_c3,-2.05949,0,
crops,produce:maize_irrigated:region0214_c0,-2.21256,0,
crops,produce:maize_irrigated:region0214_c1,-2.06748,0,
crops,produce:maize_irrigated:region0214_c2,-2.01611,0,
crops,produce:maize_irrigated:region0214_c3,-2.01394,0,
crops,produce:maize_irrigated:region0215_c0,-2.12372,0,
crops,produce:maize_irrigated:region0215_c1,-1.96826,0,
crops,produce:maize_irrigated:region0215_c2,-1.92597,0,
crops,produce:maize_irrigated:region0215_c3,-1.85505,0,
crops,produce:maize_irrigated:region0216_c0,-1.89483,0,
crops,produce:maize_irrigated:region0216_c1,-1.88438,0,
crops,produce:maize_irrigated:region0216_c2,-1.85541,0,
crops,produce:maize_irrigated:region0216_c3,-1.84346,0,
crops,produce:maize_irrigated:region0217_c0,-100,2.09533e-07,
crops,produce:maize_irrigated:region0217_c2,-100,1.9761e-09,
crops,produce:maize_irrigated:region0217_c3,-2.48239,0,
crops,produce:maize_irrigated:region0218_c2,-1.87332,0,
crops,produce:maize_irrigated:region0218_c3,-1.90691,0,
crops,produce:maize_irrigated:region0220_c0,-100,1.31564e-07,
crops,produce:maize_irrigated:region0220_c1,-100,2.48269e-09,
crops,produce:maize_irrigated:region0220_c2,-100,1.09118e-07,
crops,produce:maize_irrigated:region0220_c3,-1.92547,0,
crops,produce:maize_irrigated:region0221_c0,-100,3.28175e-07,
crops,produce:maize_irrigated:region0221_c1,-1.94851,0,
crops,produce:maize_irrigated:region0221_c2,-1.93895,0,
crops,produce:maize_irrigated:region0221_c3,-1.89067,0,
crops,produce:maize_irrigated:region0223_c0,-1.89041,0,
crops,produce:maize_irrigated:region0223_c1,-1.86348,0,
crops,produce:maize_irrigated:region0223_c2,-1.83622,0,
crops,produce:maize_irrigated:region0223_c3,-1.8015,0,
crops,produce:maize_irrigated:region0225_c0,-43.1528,0,
crops,produce:maize_irrigated:region0225_c1,-60.4053,0,
crops,produce:maize_irrigated:region0225_c2,-1.76828,0,
crops,produce:maize_irrigated:region0226_c0,-2.24769,0,
crops,produce:maize_irrigated:region0226_c1,-1.9729,0,
crops,produce:maize_irrigated:region0226_c2,-2.2054,0,
crops,produce:maize_irrigated:region0226_c3,-2.2985,0,
crops,produce:maize_irrigated:region0227_c0,-1.97686,0,
crops,produce:maize_irrigated:region0227_c1,-1.94738,0,
crops,produce:maize_irrigated:region0227_c2,-2.04405,0,
crops,produce:maize_irrigated:region0227_c3,-2.00134,0,
crops,produce:maize_irrigated:region0228_c0,-2.18849,0,
crops,produce:maize_irrigated:region0228_c1,-2.00749,0,
crops,produce:maize_irrigated:region0228_c2,-2.07877,0,
crops,produce:maize_irrigated:region0228_c3,-2.14152,0,
crops,produce:maize_irrigated:region0230_c3,-1.94209,0,
crops,produce:maize_irrigated:region0231_c0,-2.12867,0,
crops,produce:maize_irrigated:region0231_c1,-1.9753,0,
crops,produce:maize_irrigated:region0231_c2,-2.31326,0,
crops,produce:maize_irrigated:region0231_c3,-2.85548,0,
crops,produce:maize_irrigated:region0232_c0,-2.13308,0,
crops,produce:maize_irrigated:region0232_c1,-63.3642,0,
crops,produce:maize_irrigated:region0232_c2,-2.2167,0,
crops,produce:maize_irrigated:region0232_c3,-2.74584,0,
crops,produce:maize_irrigated:region0233_c0,-1.90955,0,
crops,produce:maize_irrigated:region0233_c1,-1.83975,0,
crops,produce:maize_irrigated:region0233_c2,-1.81317,0,
crops,produce:maize_irrigated:region0233_c3,-1.7478,0,
crops,produce:maize_irrigated:region0236_c3,-1.92007,0,
crops,produce:maize_irrigated:region0237_c1,-100,7.11589e-09,
crops,produce:maize_irrigated:region0237_c2,-100,1.32795e-08,
crops,produce:maize_irrigated:region0240_c2,-100,1.16861e-08,
crops,produce:maize_irrigated:region0240_c3,-1.90967,0,
crops,produce:maize_irrigated:region0241_c0,-1.91289,0,
crops,produce:maize_irrigated:region0241_c1,-1.89553,0,
crops,produce:maize_irrigated:region0241_c2,-1.8718,0,
crops,produce:maize_irrigated:region0241_c3,-1.85595,0,
crops,produce:maize_irrigated:region0242_c0,-1.89957,0,
crops,produce:maize_irrigated:region0242_c1,-1.88474,0,
crops,produce:maize_irrigated:region0242_c2,-1.8799,0,
crops,produce:maize_irrigated:region0242_c3,-1.84906,0,
crops,produce:maize_irrigated:region0243_c0,-1.98509,0,
crops,produce:maize_irrigated:region0243_c1,-1.93923,0,
crops,produce:maize_irrigated:region0243_c2,-1.86048,0,
crops,produce:maize_irrigated:region0243_c3,-1.81565,0,
crops,produce:maize_irrigated:region0244_c0,-2.03534,0,
crops,produce:maize_irrigated:region0244_c1,-1.95874,0,
crops,produce:maize_irrigated:region0244_c2,-2.07632,0,
crops,produce:maize_irrigated:region0244_c3,-2.08448,0,
